galaxy_ID,Mb,Md,Mh_r90,Mh_2r90,Mh_3r90,M_HI,M_HII,Mtot_r90,Mtot_2r90,Mtot_3r90,NSA_Mstar,Mtot_(star_HI_Hii),M_h1,M_h2
8095-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4090870000.0,nan,nan,nan
8095-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7276050000.0,nan,nan,nan
8095-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38009800000.0,nan,nan,nan
8095-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5067980000.0,nan,nan,nan
8095-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19110800000.0,nan,nan,nan
8095-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13552200000.0,nan,nan,nan
8095-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7594240000.0,nan,nan,nan
8095-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37288400000.0,nan,nan,nan
8095-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96402800000.0,nan,nan,nan
8095-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,180419000000.0,nan,nan,nan
8095-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6264260000.0,nan,nan,nan
8095-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1633990000.0,nan,nan,nan
8095-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60407700000.0,nan,nan,nan
8095-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4534660000.0,nan,nan,nan
8095-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,195823000000.0,nan,nan,nan
8096-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1394360000.0,nan,nan,nan
8096-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2412950000.0,nan,nan,nan
8096-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9023570000.0,nan,nan,nan
8096-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1904660000.0,nan,nan,nan
8096-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,652311000.0,nan,nan,nan
8096-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2254200000.0,nan,nan,nan
8096-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,827401000.0,nan,nan,nan
8096-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,754889000.0,nan,nan,nan
8096-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,635343000.0,nan,nan,nan
8096-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1120080000.0,nan,nan,nan
8096-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1148270000.0,nan,nan,nan
8096-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3844630000.0,nan,nan,nan
8096-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,170476000000.0,nan,nan,nan
8096-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,138669000000.0,nan,nan,nan
8097-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,44030000000.0,nan,nan,nan
8097-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47334700000.0,nan,nan,nan
8097-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43329700000.0,nan,nan,nan
8097-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4669350000.0,nan,nan,nan
8097-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,630973000.0,nan,nan,nan
8097-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7587780000.0,nan,nan,nan
8097-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,950511000.0,nan,nan,nan
8097-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3240970000.0,nan,nan,nan
8097-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11212200000.0,nan,nan,nan
8097-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,629657000.0,nan,nan,nan
8097-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2009850000.0,nan,nan,nan
8097-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40809100000.0,nan,nan,nan
8097-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1419830000.0,nan,nan,nan
8097-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91387800000.0,nan,nan,nan
8097-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42951500000.0,nan,nan,nan
8097-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41343700000.0,nan,nan,nan
8097-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,41812700000.0,nan,nan,nan
8131-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1707950000.0,nan,nan,nan
8131-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107890000000.0,nan,nan,nan
8131-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5633510000.0,nan,nan,nan
8131-12704,10247593750.012753,6183690580821.978,27747452181.78231,108205747105.55835,237459132657.36975,nan,nan,6221685626753.772,6302143921677.549,6431397307229.36,45362100000.0,65729612897.739334,20367512897.73933,1e-99
8131-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121196000000.0,nan,nan,nan
8131-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107886000000.0,nan,nan,nan
8131-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95947200000.0,nan,nan,nan
8131-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80471900000.0,nan,nan,nan
8131-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17881000000.0,nan,nan,nan
8131-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,149237000000.0,nan,nan,nan
8131-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,175906000000.0,nan,nan,nan
8131-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11723300000.0,nan,nan,nan
8131-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83455500000.0,nan,nan,nan
8131-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,181115000000.0,nan,nan,nan
8131-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91992500000.0,nan,nan,nan
8131-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7434430000.0,nan,nan,nan
8131-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23266100000.0,nan,nan,nan
8132-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,121267000000.0,nan,nan,nan
8132-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36510500000.0,nan,nan,nan
8132-12703,31250271.253320012,20614160786.056488,305967515973.50433,1146370983929.1057,2422763846622.052,nan,nan,326612927030.81415,1167016394986.4155,2443409257679.3613,53964500000.0,53964500000.0,1e-99,1e-99
8132-12704,167980784.40098047,110465554897.26883,96160533624.02328,360485869715.98096,762246829766.1667,nan,nan,206794069305.6931,471119405397.65076,872880365447.8365,35023400000.0,35023400000.0,1e-99,1e-99
8132-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23845700000.0,nan,nan,nan
8132-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82898400000.0,nan,nan,nan
8132-1902,1123201875483.182,15341236069.728233,18883007697.22269,72947955257.84354,158646135105.1209,nan,nan,1157426119250.1328,1211491066810.7537,1297189246658.031,43667100000.0,43667100000.0,1e-99,1e-99
8132-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,147497000000.0,nan,nan,nan
8132-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4300070000.0,nan,nan,nan
8132-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1206300000.0,nan,nan,nan
8132-3704,177819650451.33722,5514645378540.664,66725787705.778404,261358098284.541,576010158257.8823,nan,nan,5759190816697.779,5953823127276.542,6268475187249.883,19940600000.0,19940600000.0,0.0,1e-99
8132-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117611000000.0,nan,nan,nan
8132-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7660660000.0,nan,nan,nan
8132-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173956000000.0,nan,nan,nan
8132-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65631300000.0,nan,nan,nan
8132-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9085390000.0,nan,nan,nan
8132-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107975000000.0,nan,nan,nan
8133-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15742000000.0,nan,nan,nan
8133-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92023200000.0,nan,nan,nan
8133-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27569000000.0,nan,nan,nan
8133-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106945000000.0,nan,nan,nan
8133-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86416900000.0,nan,nan,nan
8133-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3210470000.0,nan,nan,nan
8133-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6512570000.0,nan,nan,nan
8133-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6123140000.0,nan,nan,nan
8133-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96490100000.0,nan,nan,nan
8133-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31654000000.0,nan,nan,nan
8133-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,342758000.0,nan,nan,nan
8133-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26538600000.0,nan,nan,nan
8133-6102,11604261.09656602,43642580663.35511,172790504658.55252,616338776883.9047,1246893024681.198,nan,nan,216444689583.0042,659992961808.3563,1290547209605.6497,9802930000.0,9802930000.0,1e-99,1e-99
8133-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110718000000.0,nan,nan,nan
8133-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45119800000.0,nan,nan,nan
8133-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27398700000.0,nan,nan,nan
8133-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48174900000.0,nan,nan,nan
8134-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2007160000.0,nan,nan,nan
8134-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31184200000.0,nan,nan,nan
8134-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2615770000.0,nan,nan,nan
8134-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48965700000.0,nan,nan,nan
8134-12705,1837628173.9533668,32832989099.49115,8005189602.134187,31564784836.617577,70019222396.06671,nan,nan,42675806875.578705,66235402110.062096,104689839669.51123,1377940000.0,3772986777.443861,2395046777.443861,1e-99
8134-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33178700000.0,nan,nan,nan
8134-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35986900000.0,nan,nan,nan
8134-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127883000000.0,nan,nan,nan
8134-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132802000000.0,nan,nan,nan
8134-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26548600000.0,nan,nan,nan
8134-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8824720000.0,nan,nan,nan
8134-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51502700000.0,nan,nan,nan
8134-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33636400000.0,nan,nan,nan
8134-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5437270000.0,nan,nan,nan
8134-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,593179000.0,nan,nan,nan
8134-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106370000000.0,nan,nan,nan
8134-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35905000000.0,nan,nan,nan
8135-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67481000000.0,nan,nan,nan
8135-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16665300000.0,nan,nan,nan
8135-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12131600000.0,nan,nan,nan
8135-12704,155428774914.81314,104278417300.11188,292426807464.6193,1041258012173.1584,2103366964822.1082,nan,nan,552133999679.5443,1300965204388.0835,2363074157037.033,66537400000.0,66537400000.0,1e-99,1e-99
8135-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3775330000.0,nan,nan,nan
8135-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2330830000.0,nan,nan,nan
8135-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53053600000.0,nan,nan,nan
8135-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,75266800000.0,nan,nan,nan
8135-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2423340000.0,nan,nan,nan
8135-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48476800000.0,nan,nan,nan
8135-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2314820000.0,nan,nan,nan
8135-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,511004000.0,nan,nan,nan
8135-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114119000000.0,nan,nan,nan
8135-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39482900000.0,nan,nan,nan
8135-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16353700000.0,nan,nan,nan
8135-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99555700000.0,nan,nan,nan
8135-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7496450000.0,nan,nan,nan
8137-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3294360000.0,nan,nan,nan
8137-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12202300000.0,nan,nan,nan
8137-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19887900000.0,nan,nan,nan
8137-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5430220000.0,nan,nan,nan
8137-12705,42287353899.68524,108034050275.0367,73973.35616691607,94873.53987407451,107390.95059479147,nan,nan,150321478148.0781,150321499048.2618,150321511565.67252,4945960000.0,4945960000.0,0.0,1e-99
8137-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7589020000.0,nan,nan,nan
8137-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5519570000.0,nan,nan,nan
8137-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43496100000.0,nan,nan,nan
8137-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96240400000.0,nan,nan,nan
8137-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14488300000.0,nan,nan,nan
8137-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4890550000.0,nan,nan,nan
8137-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111506000000.0,nan,nan,nan
8137-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74440900000.0,nan,nan,nan
8137-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67585900000.0,nan,nan,nan
8137-6104,33567269186.443264,2571333067123.1055,147032220502.61414,536510876835.3836,1107164997691.512,nan,nan,2751932556812.163,3141411213144.9326,3712065334001.0605,151081000000.0,151081000000.0,1e-99,1e-99
8137-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,171074000000.0,nan,nan,nan
8137-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14153600000.0,nan,nan,nan
8138-12701,6503392760.002617,632911674671.0474,52052844690.72401,202298012241.525,442490036428.9705,nan,nan,691467912121.7739,841713079672.575,1081905103860.0205,5586530000.0,25174570802.676987,19588040802.676987,1e-99
8138-12702,31216572882.209236,60546139501.15847,41171025926.38628,160129657336.42773,350512907084.06445,nan,nan,132933738309.75398,251892369719.79544,442275619467.4321,12016300000.0,12016300000.0,1e-99,1e-99
8138-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,66239700000.0,nan,nan,nan
8138-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23206800000.0,nan,nan,nan
8138-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1458400000.0,nan,nan,nan
8138-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10909400000.0,nan,nan,nan
8138-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53648500000.0,nan,nan,nan
8138-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60090100000.0,nan,nan,nan
8138-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3709050000.0,nan,nan,nan
8138-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9028450000.0,nan,nan,nan
8138-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9945860000.0,nan,nan,nan
8138-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4577780000.0,nan,nan,nan
8138-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1973640000.0,nan,nan,nan
8138-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32538900000.0,nan,nan,nan
8138-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32570700000.0,nan,nan,nan
8139-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,872587000.0,nan,nan,nan
8139-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3659320000.0,nan,nan,nan
8139-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,618790000.0,nan,nan,nan
8139-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,531874000.0,nan,nan,nan
8139-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10991200000.0,nan,nan,nan
8139-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16767200000.0,nan,nan,nan
8139-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2948760000.0,nan,nan,nan
8139-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53575600000.0,nan,nan,nan
8139-3702,954290.0570727263,1045327845885.3304,10087566535.125883,39746936652.26537,88106994806.6198,nan,nan,1055416366710.5134,1085075736827.653,1133435794982.0073,511518000.0,2116772884.2411628,1605254884.2411628,1e-99
8139-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3600020000.0,nan,nan,nan
8139-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49881900000.0,nan,nan,nan
8139-6101,10989038828.033184,378630390330.5201,4077658672.9922185,12492267817.562626,22411476819.916813,nan,nan,393697087831.54553,402111696976.1159,412030905978.4701,14349200000.0,22111671166.286926,7762471166.286927,1e-99
8139-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34084400000.0,nan,nan,nan
8139-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1194530000.0,nan,nan,nan
8139-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64101900000.0,nan,nan,nan
8139-9101,35677532710.91773,146707587656.69714,10501165811.080975,41318357801.12972,91464186817.91046,nan,nan,192886286178.69583,223703478168.7446,273849307185.52533,1077040000.0,4312976569.296281,3235936569.296281,1e-99
8139-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54696900000.0,nan,nan,nan
8140-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17134400000.0,nan,nan,nan
8140-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5593460000.0,nan,nan,nan
8140-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29468800000.0,nan,nan,nan
8140-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2513700000.0,nan,nan,nan
8140-12705,17443127486.493103,882885795995.1033,31199917451.8567,121992467398.64273,268402685400.24802,nan,nan,931528840933.4531,1022321390880.2391,1168731608881.8445,3271300000.0,10179342487.40875,6908042487.408751,1e-99
8140-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2940030000.0,nan,nan,nan
8140-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3223370000.0,nan,nan,nan
8140-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12978000000.0,nan,nan,nan
8140-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26313200000.0,nan,nan,nan
8140-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3241460000.0,nan,nan,nan
8140-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51487000000.0,nan,nan,nan
8140-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9415900000.0,nan,nan,nan
8140-6102,725952189.0238873,69382723.15175633,1373250426.39844,5402474642.575914,11957478692.603968,nan,nan,2168585338.5740833,6197809554.751558,12752813604.779612,1995520000.0,1995520000.0,0.0,1e-99
8140-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16724300000.0,nan,nan,nan
8140-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3961690000.0,nan,nan,nan
8140-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2788860000.0,nan,nan,nan
8140-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51686200000.0,nan,nan,nan
8141-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16161800000.0,nan,nan,nan
8141-12702,20541425982.373756,879617888574.533,13007890137.688776,50100481537.77075,108646027068.10889,nan,nan,913167204694.5955,950259796094.6775,1008805341625.0156,17000800000.0,30877621438.674988,13876821438.674988,1e-99
8141-12703,214254034723.7537,1087756994203.8726,160382889447.67435,611435862758.7635,1313196814299.5874,nan,nan,1462393918375.3005,1913446891686.3896,2615207843227.214,32865800000.0,37356892499.7409,4491092499.740901,1e-99
8141-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12249000000.0,nan,nan,nan
8141-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11113500000.0,nan,nan,nan
8141-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14653900000.0,nan,nan,nan
8141-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20451700000.0,nan,nan,nan
8141-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13610200000.0,nan,nan,nan
8141-3702,10235363938.476305,1513127050792.8586,1325653052.6828954,5256576545.605831,11725224815.854797,nan,nan,1524688067784.0178,1528618991276.9407,1535087639547.1897,2150180000.0,4833225267.411515,2683045267.411515,1e-99
8141-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38948500000.0,nan,nan,nan
8141-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11850500000.0,nan,nan,nan
8141-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51721700000.0,nan,nan,nan
8141-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29485900000.0,nan,nan,nan
8141-6103,223070901032.30206,4202914376814.7407,52291790756.59784,204371494458.9525,449456143206.8828,nan,nan,4478277068603.641,4630356772305.995,4875441421053.926,13099400000.0,13099400000.0,0.0,1e-99
8141-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106209000000.0,nan,nan,nan
8141-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,64252200000.0,nan,nan,nan
8141-9102,56905363815.08012,3045779700612.616,17461835416.54762,22111299856.04669,24885603616.24784,nan,nan,3120146899844.244,3124796364283.743,3127570668043.9443,9970190000.0,9970190000.0,1e-99,1e-99
8143-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,104177000000.0,nan,nan,nan
8143-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7813350000.0,nan,nan,nan
8143-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1188930000.0,nan,nan,nan
8143-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29211800000.0,nan,nan,nan
8143-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5006590000.0,nan,nan,nan
8143-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6018190000.0,nan,nan,nan
8143-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7966880000.0,nan,nan,nan
8143-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7260230000.0,nan,nan,nan
8143-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6383510000.0,nan,nan,nan
8143-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6258190000.0,nan,nan,nan
8143-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37417700000.0,nan,nan,nan
8143-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,166001000000.0,nan,nan,nan
8143-6102,177495151.2476171,21300820179.600906,6485821720.007999,25358496712.716637,55790071118.61819,nan,nan,27964137050.85652,46836812043.565155,77268386449.4667,2434300000.0,11871822499.129166,9437522499.129166,1e-99
8143-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72557600000.0,nan,nan,nan
8143-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38981600000.0,nan,nan,nan
8143-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7210950000.0,nan,nan,nan
8143-9102,27671242071.415092,188413265472.0882,25464.81869434927,39730.473822108055,49068.128677063076,nan,nan,216084533008.322,216084547273.9771,216084556611.63196,7789790000.0,7789790000.0,0.0,1e-99
8144-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3529390000.0,nan,nan,nan
8144-12702,45426386600.791,167476738010.8478,50511413267.959366,192759754745.86972,414383479036.03296,nan,nan,263414537879.59814,405662879357.50854,627286603647.6718,11927100000.0,32344479446.695316,20417379446.695316,1e-99
8144-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49106300000.0,nan,nan,nan
8144-12704,7895526295.532999,116299271286.77647,216933573754.08014,821961339024.5736,1755248327746.3877,nan,nan,341128371336.38965,946156136606.883,1879443125328.6973,62997500000.0,62997500000.0,1e-99,1e-99
8144-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17778100000.0,nan,nan,nan
8144-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9753660000.0,nan,nan,nan
8144-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,630162000.0,nan,nan,nan
8144-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23809300000.0,nan,nan,nan
8144-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63591700000.0,nan,nan,nan
8144-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,657948000.0,nan,nan,nan
