galaxy_ID,rho0_b,Rb,SigD,Rd,rho0_h,Rh,incl,phi,x_cen,y_cen,Vsys,chi2
8596-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-12702,0.999950238,4.999999986,3000,26.23004839,1.762744874,0.728304191,0.104854002,4.848518774,35.45872269,35.82531437,9.121254115,129.2625343
8597-12703,-0.334895532,1.774208626,1218.200353,15.62320003,-0.916209991,1.39869628,0.594055409,2.88521183,36.56019378,38.06982314,2.729213792,39.47548119
8597-12704,0.738853463,1.812809719,2010.337369,10.58998294,-2.019014635,6.195450062,0.227732686,5.724858009,37.48264048,36.60525955,11.43910319,8.712269362
8597-12705,-0.292571815,0.741768338,33.14453869,29.99992511,-0.863045939,2.31491132,1.056952444,6.258106119,36.92497406,36.97768813,-3.170046995,9.189310706
8597-1901,-0.60151556,3.871973542,762.4943324,15.51730463,-1.018720783,86.24537073,0.565431186,1.802386045,16.57504832,18.10441708,-3.857398149,25.3030209
8597-1902,-0.235000345,2.012357028,616.1425055,9.872086875,0.276547763,0.931752457,0.517225175,1.647003311,18.25670093,14.40907118,15.22507744,4.671431968
8597-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-3702,0.542482145,0.367264924,0.122312229,29.19501342,0.566088005,1.320988988,0.280349527,1.080730239,21.61630038,22.57957878,0.364500201,2.251252138
8597-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-6103,-0.23397148,1.451409894,1400.806057,7.179231236,-0.913278865,0.696710954,0.557295875,2.349261662,27.97857057,26.78369837,-4.957821189,134.4246444
8597-6104,0.873890956,2.164732869,1150.936598,20.7984373,1.999999997,0.170458975,0.113708052,5.049623572,25.69036935,26.14054503,-16.65493556,33.46402968
8597-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8597-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8598-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8600-12701,-1.311929826,1.909932909,0.100852231,29.99980173,-1.37219051,203.0772713,0.815485558,2.649681267,40.65895776,35.5217571,-22.46936245,534.606699
8600-12702,-0.73521897,1.951552798,1115.143884,4.769686569,-1.579859702,40.36562043,0.614793464,1.821948504,37.38273088,37.21328341,-4.64057438,90.30284173
8600-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8600-12704,0.633784589,6.27E-05,1147.95499,29.99981408,-0.868921781,91.1120443,0.326225412,1.135447155,45.46300392,45.2600367,-17.75868855,32.659269
8600-12705,-2.451528357,4.999955216,0.120325895,29.99994981,-0.700189387,114.1862044,0.543872167,2.021829888,32.5474554,30.6236862,65.26094518,331.2179217
8600-1901,-0.120713256,0.501802594,1500.019491,8.245695033,-0.621425299,1.761107501,0.604546951,2.494135571,19.73827958,18.12860959,-19.37107605,249.9118962
8600-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8600-3701,-0.740295955,0.669663591,764.4159132,11.75567771,-2.616588385,1.200636291,0.636717608,1.901791321,22.83060686,21.95492177,1.221518566,8.341463979
8600-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8600-3703,0.999956174,0.029202351,2999.98715,8.816477597,-1.217775348,993.1187299,0.477581017,3.767264683,12.00002504,12.34818861,31.95871001,343.8631644
8600-3704,-0.05076892,1.478266745,1781.496883,12.75602881,-0.929180521,0.973504907,0.598594557,2.579433606,22.91943922,21.61479756,-1.74922114,1469.58221
8600-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8600-6102,0.890642702,4.662048724,2999.989452,28.5242927,1.335802982,1.449808532,0.100050605,0.981210814,29.29405316,28.06710738,-19.10207991,7.101317186
8600-6103,0.122155925,2.700375661,2196.763788,29.43480358,-6.917585039,0.44512174,0.408277427,4.979604524,27.15303433,28.608543,26.47060302,47.66471034
8600-6104,1,2.202014626,2999.999944,22.08381376,0.925237413,1.259397296,0.128912857,5.477014724,27.25081651,27.05162664,9.377649149,37.52190607
8600-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8600-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-12702,-0.375239527,0.533681373,279.8802751,6.131845323,-2.097246087,69.90095087,0.536410834,2.016994908,38.98197067,36.30048103,6.579686344,24.21028151
8601-12703,0.455712989,0.671656813,1022.205851,0.934938097,-6.999950547,0.100041149,0.392700136,1.791055704,27.00004035,33.79256188,-17.09655021,5774.960234
8601-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-12705,0.999999756,2.91946796,2939.433737,4.265535536,1.824351187,0.954021392,0.101473196,0.929623214,37.13998704,33.60615195,-8.054796155,112.6426061
8601-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-3703,0.434222749,4.681982237,1044.036427,18.31544814,-6.999949556,1.583017154,0.100050605,2.760181923,12.00004035,26.67271529,-5.219749933,1306.28758
8601-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-6103,0.983619339,4.900639803,2999.999944,0.715673123,0.433123886,29.60562327,0.1601079,5.93732085,19.27792174,25.92781657,-46.10279924,537.2686569
8601-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-9101,0.623346038,0.098641978,2283.104939,3.752380557,-0.212524403,2.406941911,0.443841129,4.68156335,31.38620002,30.55062892,-12.18710956,10.52934046
8601-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-3701,0.814249159,0.987313804,793.7516716,1.716625066,1.449112146,1.739667042,0.108892716,5.81845628,21.34212415,22.3977575,20.20284795,34.47754803
8602-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-6102,-0.73073167,0.438115636,1059.026326,10.95768767,-2.182512655,0.826087684,0.545104511,3.757598463,29.33909215,27.42356705,-2.520787349,27.30194396
8602-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-12701,0.748766028,4.680041696,1450.458004,29.99999982,-0.884734107,61.08807289,0.101419612,5.459682322,36.1592818,37.01019326,5.911363028,7.051485373
8603-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-12704,0.113855165,1.827931457,1813.757853,29.99943913,-1.040703699,981.6084528,0.549158324,1.723512552,33.4889355,34.35674612,28.19486636,1236.798757
8603-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-6103,-0.062135058,1.031762567,1016.505893,2.759517931,-1.975960467,2.000726235,0.630476076,3.129937698,26.73911727,26.09728688,8.273192969,35.65785656
8603-6104,-0.479661022,1.602727999,1053.04715,5.102255456,-1.23753531,35.21010274,0.614812487,2.207017226,24.69578445,23.74789075,41.29604041,22.88210814
8603-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8603-9102,0.814384597,0.436464759,268.3286505,9.040029039,-6.999739735,801.6508446,0.559145616,5.24711804,31.00410328,31.81880586,11.72995513,288.2242786
8604-12701,0.848419369,0.306114477,580.3284457,15.47561545,-1.212938709,1.608309235,0.557292174,3.193964087,37.23457033,37.36111633,7.483877049,5.926903509
8604-12702,-0.477316433,1.560938691,755.4947651,16.05421825,0.354404639,0.565686712,0.655373596,3.997065971,37.71230232,38.56076027,-1.769418881,165.7321431
8604-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8604-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-12701,-0.607666298,3.036163874,113.6767959,5.319709296,-1.644375127,79.95913016,0.522484974,1.225508415,35.27107902,38.6177809,11.73258707,20.95843764
8606-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-12705,-0.130697982,1.590678696,1697.417418,28.3296955,-0.284597263,0.934084674,0.54990983,2.978085748,36.93022815,37.19333625,-7.299138403,62.92296682
8606-1901,0.158110057,0.191653892,650.930691,9.184783489,-1.564167078,2.755037441,0.523143033,1.82451697,20.72224802,16.10232014,6.920844187,2.37756042
8606-1902,-1.582359871,6.60E-10,482.6253768,19.43188146,-1.202614761,41.75740057,0.510210358,4.979769376,14.26861481,23.43390324,1.266690024,109.0087747
8606-3701,0.077256367,1.875036157,1224.424564,18.96381868,-1.99326791,1.641828904,0.597581058,2.20977522,21.01235685,20.94632104,8.694419946,32.76928208
8606-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-6101,0.998715051,0.765375723,261.1091976,29.99997053,-6.999951696,0.100073204,0.783728749,0.912009578,34.99994971,28.5639772,-96.81836075,188.5793527
8606-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8606-9102,0.756254943,2.927107514,2962.197537,8.141114664,1.005922162,1.77784799,0.119153366,5.24991351,30.45953519,31.74895354,-31.75046253,1140.228653
8609-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8609-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8610-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-12701,-0.029803264,0.630149772,1157.895422,27.64636834,-0.028391159,0.924440876,0.393384039,6.02409299,35.31624244,38.41741324,7.875315262,171.8709284
8611-12702,0.799648848,0.777856661,2615.930575,15.44898069,-0.820607898,6.826684396,0.100050605,5.73487829,36.89842165,37.46266181,3.788016381,5.884642906
8611-12703,0.999995585,3.377486401,3000,10.92075808,1.058291493,6.650657398,0.114288195,4.930724725,36.8314897,45.71055598,39.58504707,126.2177711
8611-12704,0.617092923,2.376427473,2971.584184,29.99925689,1.999946529,0.539450556,0.178767238,4.603857374,36.52825771,36.70324436,1.862275849,107.8159767
8611-12705,0.842274032,0.865740876,1353.934007,29.24713938,-0.283156311,68.88068319,0.100311932,5.036027164,38.81575258,30.47444285,-1.060927889,4.796628701
8611-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-1902,0.34290485,1.112354462,0.104599518,1.966735124,-1.8357217,0.100791045,1.322635051,2.866786998,7.000002041,8.065360454,99.99893786,38.56200373
8611-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-6102,0.239676447,0.833845213,2999.998502,20.24398027,-0.850522293,3.021886162,0.360503716,0.910141051,26.42031075,26.8819723,10.27373869,14.27414457
8611-6103,-0.510247548,0.976616762,1377.848436,3.382932134,-6.99592182,2.082689284,0.561226311,3.530395894,28.78257042,28.16540532,-4.666528166,60.16399424
8611-6104,0.956424207,1.1058618,2999.972801,11.52103304,-3.752828504,931.6262628,0.219636448,2.55369814,27.08989478,24.5048226,17.29957489,5412.706902
8611-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8611-9102,0.079796777,1.508303427,1228.009286,2.408239467,-1.772676428,2.438685557,0.600690649,2.327387445,32.02895958,32.83144599,-12.0847591,57.33615165
8612-12701,-1.263395215,4.310861053,515.7551653,3.559199453,-0.112739007,10.02471921,0.357573608,4.911925031,38.32371036,33.14710734,-3.523499757,80.79697461
8612-12702,0.977426934,3.673005644,2999.999963,3.429004561,0.134851282,2.424378251,0.100063337,0.779881954,36.37062806,37.5307882,-1.89752301,47.42894116
8612-12703,-0.418240214,1.752980608,1029.262518,11.46650092,-0.999129559,1.411230001,0.57371259,2.090344951,40.16007592,36.87318611,-5.192780016,75.48606402
8612-12704,0.971493311,3.549440586,230.6690578,29.99984693,-5.104135802,6.197549965,0.155365257,4.978558432,37.5813459,37.4953652,6.483072406,89.88377468
8612-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-3701,0.139086837,1.041271878,723.0607733,2.592102042,-2.843413284,2.240330513,0.648328001,2.761609615,21.90200932,18.98622666,23.28068242,3.780031457
8612-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-9101,-4.839100704,4.098982704,104.4475596,6.763134422,0.056488187,3.179817492,0.238382044,3.23158129,34.32513249,29.8260519,26.25049799,96.75023487
8612-9102,-1.583756461,3.009003102,1383.415684,20.46370941,-6.328946613,2.475531992,0.757413426,2.395100817,33.89682021,32.8106447,-8.097120626,6.534757491
8613-12701,0.023114908,2.69135911,1346.227601,19.53708902,-1.832545243,6.982525427,0.593639983,2.93226561,58.99999999,36.54916634,-35.99925174,528.2508895
8613-12702,0.599805675,0.715069129,3000,18.79392399,-0.879736156,3.309365131,0.352671722,1.204464398,33.00166101,36.92072214,40.6509725,102.1082794
8613-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-1901,0.999956293,4.999943911,2999.999944,3.236652592,0.417007302,23.08432494,0.123785133,2.316581224,24.20057312,8.682670194,25.40146283,222.0914854
8613-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-6101,-2.907325907,4.383568903,1005.918997,5.200125117,-1.403823844,19.8197408,0.559140334,1.886165203,27.23261257,27.70397711,2.919113633,93.0097009
8613-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8613-9101,0.04383129,1.773892103,1321.377097,28.56890448,-0.588393856,1.385749776,0.613651234,2.981363611,32.48249544,32.00935036,18.22217099,19.87418122
8613-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-12702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8614-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-12701,0.099637899,0.559475901,671.6725436,20.77198003,-2.386227767,7.791027483,0.63013667,3.281605142,36.12258045,37.71192437,-0.691735497,23.25218611
8615-12702,0.985692436,2.349619327,2195.499548,29.9999392,-6.995376526,0.104877499,0.100901941,5.107106207,31.82250724,44.49653157,-17.66530655,205.6760898
8615-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-12705,0.049128922,0.934796806,884.29257,7.314736973,-1.724812172,8.740420648,0.41014356,4.342617118,35.35443711,35.87233691,1.660479263,3.877354411
8615-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-3701,-0.299982359,0.867900351,609.5634137,2.621047564,-3.246960666,382.0278146,1.042420471,2.639959553,30.99995965,29.26154218,-0.514110016,1448.693932
8615-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8615-9101,0.999998925,4.388704516,2999.999619,4.07400702,1.921628461,0.82786809,0.100050605,6.224892625,31.09550162,31.5386229,3.465349212,99.34404419
8615-9102,0.784016758,0.469916563,1785.416316,4.802446908,-1.143288886,19.16021492,0.477237398,4.501718744,30.66676817,31.33662692,1.678181808,140.1333946
8616-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-12702,0.956062149,3.946868243,3000,5.796674693,1.928948981,1.23489436,0.101590928,0.715938418,37.95257302,38.24673766,10.59948909,36.95379829
8616-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-12704,0.987765683,4.708499034,3000,3.657261052,1.999946526,0.814536371,0.101246313,6.38766925,36.23471533,37.81711973,15.16052124,44.64352291
8616-12705,-0.778053177,0.671023291,1316.525923,3.094851297,-0.309660132,0.781957685,0.523062422,2.31417667,40.01564927,37.05760169,-15.19797914,61.62326615
8616-1901,0.202567829,0.333802415,1777.011426,8.418943358,0.798816803,0.217996529,0.471662768,1.696034557,16.74065467,15.10836874,-3.4493552,49.22812268
8616-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
